Class Suffix,Label,Severity,Message
CHEBI_30512,silver atom,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000161,banbury mixer [hsh],Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000025,bundle adjustment method [jade],Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33415,elemental carbon,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33369,cerium,Violation,Class is missing curation status (obo:IAO_0000114).
GO_0008150,biological process,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_74236,polymerisation monomer,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33659,organic aromatic compound,Violation,Class is missing curation status (obo:IAO_0000114).
BFO_0000017,realizable entity,Violation,Class is missing curation status (obo:IAO_0000114).
BFO_0000038,one-dimensional temporal region,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33304,chalcogen molecular entity,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_23367,molecular entity,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33382,lutetium atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33302,pnictogen molecular entity,Violation,Class is missing curation status (obo:IAO_0000114).
BFO_0000004,independent continuant,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33374,samarium atom,Violation,Class is missing curation status (obo:IAO_0000114).
BFO_0000024,fiat object part,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000227,measurement metadata,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_51446,organic divalent group [chebi],Violation,Class is missing curation status (obo:IAO_0000114).
IAO_0000129,version number,Violation,Class is missing curation status (obo:IAO_0000114).
IAO_0000028,symbol,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_23116,chlorine atom,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000221,raw spectrum [ifnano],Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000276,polymer composition [ifnano],Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000143,energy consumption [hsh],Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000129,operator [hsh],Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33385,thorium,Violation,Class is missing curation status (obo:IAO_0000114).
BFO_0000029,site,Violation,Class is missing curation status (obo:IAO_0000114).
BFO_0000040,material entity,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_60003,pure substance,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_38101,organonitrogen heterocyclic compound,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_137980,metalloid atom,Violation,Class is missing curation status (obo:IAO_0000114).
IAO_0020000,identifier,Violation,Class is missing curation status (obo:IAO_0000114).
BFO_0000016,disposition,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_30440,thallium atom,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000006,triangulation [imr],Violation,Class is missing curation status (obo:IAO_0000114).
OBI_0001931,scalar value specification,Violation,Class is missing curation status (obo:IAO_0000114).
BFO_0000020,specifically dependent continuant,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_29287,gold atom,Violation,Class is missing curation status (obo:IAO_0000114).
UO_0000164,mass volume percentage,Violation,Class is missing curation status (obo:IAO_0000114).
