Class Suffix,Label,Severity,Message
PMD_0050118,optical glass,Violation,Class is missing a German (de) label.
CHEBI_25696,organic anion,Violation,Class is missing a German (de) label.
PMD_0000015,output specification,Violation,Class is missing a German (de) label.
PMD_0000893,powder,Violation,Class is missing a German (de) label.
DIGITRUBBER_000243,analytical target [ifnano],Violation,Class is missing a German (de) label.
PMD_0050080,carbon-silicon carbide composite,Violation,Class is missing a German (de) label.
PMD_0000111,superconducting,Violation,Class is missing a German (de) label.
DIGITRUBBER_000239,digital image processing [ifnano],Violation,Class is missing a German (de) label.
OBI_0000401,environment control function,Violation,Class is missing a German (de) label.
PMD_0000635,evolution of damage,Violation,Class is missing a German (de) label.
PMD_0020201,section,Violation,Class is missing a German (de) label.
PMD_0020026,portion of iron,Violation,Class is missing a German (de) label.
CHEBI_26833,sulfur atom,Violation,Class is missing a German (de) label.
CHEBI_133602,carbon black nanoparticle,Violation,Class is missing a German (de) label.
PMD_0050020,amorphous polyethylene terephthalate,Violation,Class is missing a German (de) label.
PMD_0050007,high-density polyethylene,Violation,Class is missing a German (de) label.
PMD_0050074,ceramic matrix composite,Violation,Class is missing a German (de) label.
BFO_0000202,temporal interval,Violation,Class is missing a German (de) label.
PMD_0020235,edge dislocation,Violation,Class is missing a German (de) label.
PMD_0000118,laminated composite,Violation,Class is missing a German (de) label.
OBI_0000659,specimen collection process,Violation,Class is missing a German (de) label.
CHEBI_27560,boron atom,Violation,Class is missing a German (de) label.
CHEBI_49475,argon atom,Violation,Class is missing a German (de) label.
OBI_0200050,dimensionality reduction,Violation,Class is missing a German (de) label.
NCIT_C111096,colorimetry [ncit],Violation,Class is missing a German (de) label.
OBI_0000112,specimen role,Violation,Class is missing a German (de) label.
PMD_0010001,carbon steel,Violation,Class is missing a German (de) label.
PMD_0000120,metal matrix composite,Violation,Class is missing a German (de) label.
DIGITRUBBER_1000019,elastic modulus [Arlanxeo],Violation,Class is missing a German (de) label.
DIGITRUBBER_000149,deprecated class,Violation,Class is missing a German (de) label.
DIGITRUBBER_1000075,instruction step,Violation,Class is missing a German (de) label.
PMD_0020035,portion of niobium,Violation,Class is missing a German (de) label.
OBI_0302911,validation [obi],Violation,Class is missing a German (de) label.
PMD_0020061,portion of krypton,Violation,Class is missing a German (de) label.
PMD_0050085,magnetic ceramic,Violation,Class is missing a German (de) label.
CHEBI_33389,americium atom,Violation,Class is missing a German (de) label.
CHEBI_27698,vanadium atom,Violation,Class is missing a German (de) label.
DIGITRUBBER_000649,hydrogenated nitrile rubber HNBR [ifnano],Violation,Class is missing a German (de) label.
DIGITRUBBER_1000021,mooney viscosity [Arlanxeo],Violation,Class is missing a German (de) label.
PMD_0050119,fused silica glass,Violation,Class is missing a German (de) label.
PMD_0025001,composition,Violation,Class is missing a German (de) label.
PMD_0000825,magnetic property,Violation,Class is missing a German (de) label.
PMD_0000888,polymer,Violation,Class is missing a German (de) label.
PMD_0000965,surface layer (fiat object part),Violation,Class is missing a German (de) label.
PMD_0010099,biomedical material,Violation,Class is missing a German (de) label.
CHEBI_33348,tantalum atom,Violation,Class is missing a German (de) label.
PMD_0000790,refraction (optical),Violation,Class is missing a German (de) label.
PMD_0020024,hydrogen bond,Violation,Class is missing a German (de) label.
PMD_0090053,polychloropren,Violation,Class is missing a German (de) label.
PMD_0000512,aggregate state,Violation,Class is missing a German (de) label.
PMD_0000112,dielectric disposition,Violation,Class is missing a German (de) label.
PMD_0000103,hardening,Violation,Class is missing a German (de) label.
PATO_0001548,quality of a liquid [pato],Violation,Class is missing a German (de) label.
BFO_0000026,one-dimensional spatial region,Violation,Class is missing a German (de) label.
PMD_0020204,pore,Violation,Class is missing a German (de) label.
CHEBI_17514,cyanide,Violation,Class is missing a German (de) label.
PMD_0050029,urea formaldehyde,Violation,Class is missing a German (de) label.
CHEBI_50860,organic molecular entity,Violation,Class is missing a German (de) label.
CHEBI_33319,lanthanoid atom,Violation,Class is missing a German (de) label.
DIGITRUBBER_1000051,E double dash 60 degree celcius [Arlanxeo],Violation,Class is missing a German (de) label.
PMD_0010006,chromium steel,Violation,Class is missing a German (de) label.
