Class Suffix,Label,Severity,Message
PMD_0050114,phosphate glass,Violation,Class 'PMD_0050114' ('phosphate glass') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000963,supercritical fluid chromatography system,Violation,Class 'PMD_0000963' ('supercritical fluid chromatography system') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050108,aluminosilicate glass,Violation,Class 'PMD_0050108' ('aluminosilicate glass') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000538,bulk,Violation,Class 'PMD_0000538' ('bulk') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_31344,calcium oxide,Violation,Class 'CHEBI_31344' ('calcium oxide') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000604,dielectric constant,Violation,Class 'PMD_0000604' ('dielectric constant') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_36830,monoanion,Violation,Class 'CHEBI_36830' ('monoanion') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000617,dynamic mechanical analyzer,Violation,Class 'PMD_0000617' ('dynamic mechanical analyzer') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33342,zirconium atom,Violation,Class 'CHEBI_33342' ('zirconium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050024,bisphenol a epoxy,Violation,Class 'PMD_0050024' ('bisphenol a epoxy') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050000,bond,Violation,Class 'PMD_0050000' ('bond') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050090,bismuth strontium calcium copper oxide ceramic,Violation,Class 'PMD_0050090' ('bismuth strontium calcium copper oxide ceramic') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0025005,3D,Violation,Class 'PMD_0025005' ('3D') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_28984,aluminium atom,Violation,Class 'CHEBI_28984' ('aluminium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0010003,stainless steel,Violation,Class 'PMD_0010003' ('stainless steel') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000874,optical microscope,Violation,Class 'PMD_0000874' ('optical microscope') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PATO_0001291,electromagnetic (EM) radiation quality,Violation,Class 'PATO_0001291' ('electromagnetic (EM) radiation quality') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_25016,lead atom,Violation,Class 'CHEBI_25016' ('lead atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020114,medium role,Violation,Class 'PMD_0020114' ('medium role') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050118,optical glass,Violation,Class 'PMD_0050118' ('optical glass') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_25696,organic anion,Violation,Class 'CHEBI_25696' ('organic anion') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000015,output specification,Violation,Class 'PMD_0000015' ('output specification') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000893,powder,Violation,Class 'PMD_0000893' ('powder') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000543,calibration device role,Violation,Class 'PMD_0000543' ('calibration device role') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050080,carbon-silicon carbide composite,Violation,Class 'PMD_0050080' ('carbon-silicon carbide composite') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000111,superconducting,Violation,Class 'PMD_0000111' ('superconducting') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
OBI_0000401,environment control function,Violation,Class 'OBI_0000401' ('environment control function') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000635,evolution of damage,Violation,Class 'PMD_0000635' ('evolution of damage') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020201,section,Violation,Class 'PMD_0020201' ('section') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000997,ultrasonic cleaner,Violation,Class 'PMD_0000997' ('ultrasonic cleaner') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000960,subject of calibration role,Violation,Class 'PMD_0000960' ('subject of calibration role') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020026,portion of iron,Violation,Class 'PMD_0020026' ('portion of iron') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_26833,sulfur atom,Violation,Class 'CHEBI_26833' ('sulfur atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000826,magnetizing,Violation,Class 'PMD_0000826' ('magnetizing') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000631,empirical potential molecular dynamics simulation,Violation,Class 'PMD_0000631' ('empirical potential molecular dynamics simulation') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000055,cooling function,Violation,Class 'PMD_0000055' ('cooling function') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_133602,carbon black nanoparticle,Violation,Class 'CHEBI_133602' ('carbon black nanoparticle') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000567,coating device,Violation,Class 'PMD_0000567' ('coating device') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050020,amorphous polyethylene terephthalate,Violation,Class 'PMD_0050020' ('amorphous polyethylene terephthalate') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000928,shear testing machine,Violation,Class 'PMD_0000928' ('shear testing machine') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050007,high-density polyethylene,Violation,Class 'PMD_0050007' ('high-density polyethylene') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050074,ceramic matrix composite,Violation,Class 'PMD_0050074' ('ceramic matrix composite') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0025016,inner diameter,Violation,Class 'PMD_0025016' ('inner diameter') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
BFO_0000202,temporal interval,Violation,Class 'BFO_0000202' ('temporal interval') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020235,edge dislocation,Violation,Class 'PMD_0020235' ('edge dislocation') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000118,laminated composite,Violation,Class 'PMD_0000118' ('laminated composite') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
OBI_0000659,specimen collection process,Violation,Class 'OBI_0000659' ('specimen collection process') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_27560,boron atom,Violation,Class 'CHEBI_27560' ('boron atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000590,cryogenic freezer,Violation,Class 'PMD_0000590' ('cryogenic freezer') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_49475,argon atom,Violation,Class 'CHEBI_49475' ('argon atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
OBI_0200050,dimensionality reduction,Violation,Class 'OBI_0200050' ('dimensionality reduction') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000794,injection molding machine,Violation,Class 'PMD_0000794' ('injection molding machine') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000818,lathe,Violation,Class 'PMD_0000818' ('lathe') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
OBI_0000112,specimen role,Violation,Class 'OBI_0000112' ('specimen role') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0010001,carbon steel,Violation,Class 'PMD_0010001' ('carbon steel') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000120,metal matrix composite,Violation,Class 'PMD_0000120' ('metal matrix composite') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020035,portion of niobium,Violation,Class 'PMD_0020035' ('portion of niobium') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000555,chromatography function,Violation,Class 'PMD_0000555' ('chromatography function') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020061,portion of krypton,Violation,Class 'PMD_0020061' ('portion of krypton') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050085,magnetic ceramic,Violation,Class 'PMD_0050085' ('magnetic ceramic') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33389,americium atom,Violation,Class 'CHEBI_33389' ('americium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_27698,vanadium atom,Violation,Class 'CHEBI_27698' ('vanadium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050119,fused silica glass,Violation,Class 'PMD_0050119' ('fused silica glass') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000780,heat treatment device,Violation,Class 'PMD_0000780' ('heat treatment device') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0025001,composition,Violation,Class 'PMD_0025001' ('composition') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000825,magnetic property,Violation,Class 'PMD_0000825' ('magnetic property') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000888,polymer,Violation,Class 'PMD_0000888' ('polymer') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000849,mechanical property analyzing process,Violation,Class 'PMD_0000849' ('mechanical property analyzing process') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000965,surface layer (fiat object part),Violation,Class 'PMD_0000965' ('surface layer (fiat object part)') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0010099,biomedical material,Violation,Class 'PMD_0010099' ('biomedical material') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33348,tantalum atom,Violation,Class 'CHEBI_33348' ('tantalum atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000790,refraction (optical),Violation,Class 'PMD_0000790' ('refraction (optical)') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020024,hydrogen bond,Violation,Class 'PMD_0020024' ('hydrogen bond') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0001018,x-ray microanalysis,Violation,Class 'PMD_0001018' ('x-ray microanalysis') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000899,primary shaping,Violation,Class 'PMD_0000899' ('primary shaping') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0090053,polychloropren,Violation,Class 'PMD_0090053' ('polychloropren') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000512,aggregate state,Violation,Class 'PMD_0000512' ('aggregate state') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000112,dielectric disposition,Violation,Class 'PMD_0000112' ('dielectric disposition') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000103,hardening,Violation,Class 'PMD_0000103' ('hardening') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PATO_0001548,quality of a liquid [pato],Violation,Class 'PATO_0001548' ('quality of a liquid [pato]') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
BFO_0000026,one-dimensional spatial region,Violation,Class 'BFO_0000026' ('one-dimensional spatial region') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020204,pore,Violation,Class 'PMD_0020204' ('pore') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_17514,cyanide,Violation,Class 'CHEBI_17514' ('cyanide') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050029,urea formaldehyde,Violation,Class 'PMD_0050029' ('urea formaldehyde') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_50860,organic molecular entity,Violation,Class 'CHEBI_50860' ('organic molecular entity') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33319,lanthanoid atom,Violation,Class 'CHEBI_33319' ('lanthanoid atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0010006,chromium steel,Violation,Class 'PMD_0010006' ('chromium steel') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
OBI_0000202,investigation agent role,Violation,Class 'OBI_0000202' ('investigation agent role') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020152,component,Violation,Class 'PMD_0020152' ('component') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
OBI_0002201,determination if assay will provide reliable results,Violation,Class 'OBI_0002201' ('determination if assay will provide reliable results') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_72695,organic molecule,Violation,Class 'CHEBI_72695' ('organic molecule') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050076,alumina matrix composite,Violation,Class 'PMD_0050076' ('alumina matrix composite') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000940,spalling testing machine,Violation,Class 'PMD_0000940' ('spalling testing machine') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33387,neptunium atom,Violation,Class 'CHEBI_33387' ('neptunium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050096,hydroxyapatite ceramic,Violation,Class 'PMD_0050096' ('hydroxyapatite ceramic') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050072,titanium diboride ceramic,Violation,Class 'PMD_0050072' ('titanium diboride ceramic') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
IAO_0000102,data about an ontology part,Violation,Class 'IAO_0000102' ('data about an ontology part') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000931,simulation method specification,Violation,Class 'PMD_0000931' ('simulation method specification') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0025004,alloy,Violation,Class 'PMD_0025004' ('alloy') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000566,coating by welding,Violation,Class 'PMD_0000566' ('coating by welding') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020063,portion of neon,Violation,Class 'PMD_0020063' ('portion of neon') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
BFO_0000011,spatiotemporal region,Violation,Class 'BFO_0000011' ('spatiotemporal region') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_30513,antimony atom,Violation,Class 'CHEBI_30513' ('antimony atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_38179,monocyclic heteroarene,Violation,Class 'CHEBI_38179' ('monocyclic heteroarene') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
OBI_0000387,cool function,Violation,Class 'OBI_0000387' ('cool function') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020132,size,Violation,Class 'PMD_0020132' ('size') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000537,brinell hardness,Violation,Class 'PMD_0000537' ('brinell hardness') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020060,portion of lead,Violation,Class 'PMD_0020060' ('portion of lead') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020202,crack,Violation,Class 'PMD_0020202' ('crack') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000101,import path,Violation,Class 'PMD_0000101' ('import path') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_194535,moscovium atom,Violation,Class 'CHEBI_194535' ('moscovium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_49828,praseodymium atom,Violation,Class 'CHEBI_49828' ('praseodymium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000003,plan specification,Violation,Class 'PMD_0000003' ('plan specification') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000654,functional material,Violation,Class 'PMD_0000654' ('functional material') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050068,silicon nitride ceramic,Violation,Class 'PMD_0050068' ('silicon nitride ceramic') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050107,pyrex-type glass,Violation,Class 'PMD_0050107' ('pyrex-type glass') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33343,hafnium atom,Violation,Class 'CHEBI_33343' ('hafnium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_35489,organic disulfide,Violation,Class 'CHEBI_35489' ('organic disulfide') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_30501,beryllium atom,Violation,Class 'CHEBI_30501' ('beryllium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000592,cut function,Violation,Class 'PMD_0000592' ('cut function') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000540,burning,Violation,Class 'PMD_0000540' ('burning') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33351,seaborgium atom,Violation,Class 'CHEBI_33351' ('seaborgium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000920,saw,Violation,Class 'PMD_0000920' ('saw') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020231,interstitital solid solution,Violation,Class 'PMD_0020231' ('interstitital solid solution') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020236,mixed dislocation,Violation,Class 'PMD_0020236' ('mixed dislocation') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000778,mixing,Violation,Class 'PMD_0000778' ('mixing') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
OBI_0000571,manufacturer role,Violation,Class 'OBI_0000571' ('manufacturer role') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
OBI_0000571,manufacturer role,Violation,Class 'OBI_0000571' ('manufacturer role') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33344,niobium atom,Violation,Class 'CHEBI_33344' ('niobium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000124,sandwich sheet,Violation,Class 'PMD_0000124' ('sandwich sheet') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000124,sandwich sheet,Violation,Class 'PMD_0000124' ('sandwich sheet role') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000905,primary shaping from the ionized state,Violation,Class 'PMD_0000905' ('primary shaping from the ionized state') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050142,tellurite glass,Violation,Class 'PMD_0050142' ('tellurite glass') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020085,portion of iridium,Violation,Class 'PMD_0020085' ('portion of iridium') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33353,technetium atom,Violation,Class 'CHEBI_33353' ('technetium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050038,polyhydroxyalkanoates,Violation,Class 'PMD_0050038' ('polyhydroxyalkanoates') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
BFO_0000203,temporal instant,Violation,Class 'BFO_0000203' ('temporal instant') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0001040,expriment designing process,Violation,Class 'PMD_0001040' ('expriment designing process') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050149,amorphous metal glass,Violation,Class 'PMD_0050149' ('amorphous metal glass') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000927,separating,Violation,Class 'PMD_0000927' ('separating') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050042,clay-based ceramic,Violation,Class 'PMD_0050042' ('clay-based ceramic') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33322,rubidium atom,Violation,Class 'CHEBI_33322' ('rubidium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000657,gas chromatography system,Violation,Class 'PMD_0000657' ('gas chromatography system') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_22984,calcium atom,Violation,Class 'CHEBI_22984' ('calcium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000603,device role,Violation,Class 'PMD_0000603' ('device role') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33349,dubnium atom,Violation,Class 'CHEBI_33349' ('dubnium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000100,function name,Violation,Class 'PMD_0000100' ('function name') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050131,lithium disilicate glass-ceramic,Violation,Class 'PMD_0050131' ('lithium disilicate glass-ceramic') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000828,magnetizing function,Violation,Class 'PMD_0000828' ('magnetizing function') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000929,shear testing process,Violation,Class 'PMD_0000929' ('shear testing process') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000959,subject of adjustment role,Violation,Class 'PMD_0000959' ('subject of adjustment role') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000782,high-performance liquid chromatography process,Violation,Class 'PMD_0000782' ('high-performance liquid chromatography process') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_28685,molybdenum atom,Violation,Class 'CHEBI_28685' ('molybdenum atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020221,self-diffusion in crystaline solid,Violation,Class 'PMD_0020221' ('self-diffusion in crystaline solid') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33355,bohrium atom,Violation,Class 'CHEBI_33355' ('bohrium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
IAO_0000409,denotator type,Violation,Class 'IAO_0000409' ('denotator type') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050078,non-oxide composite,Violation,Class 'PMD_0050078' ('non-oxide composite') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
UO_1000163,mass percentage based unit,Violation,Class 'UO_1000163' ('mass percentage based unit') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050046,aluminosilicate ceramic,Violation,Class 'PMD_0050046' ('aluminosilicate ceramic') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_26216,potassium atom,Violation,Class 'CHEBI_26216' ('potassium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000558,circular saw,Violation,Class 'PMD_0000558' ('circular saw') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000659,gel permeation chromatography system,Violation,Class 'PMD_0000659' ('gel permeation chromatography system') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000947,speed of sound,Violation,Class 'PMD_0000947' ('speed of sound') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000890,connected material entity aggregate,Violation,Class 'PMD_0000890' ('connected material entity aggregate') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020212,polymorphism of crystal,Violation,Class 'PMD_0020212' ('polymorphism of crystal') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000821,machine learning,Violation,Class 'PMD_0000821' ('machine learning') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
OBI_0000726,peak matching,Violation,Class 'OBI_0000726' ('peak matching') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000596,deformation,Violation,Class 'PMD_0000596' ('deformation') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000994,torsion testing machine,Violation,Class 'PMD_0000994' ('torsion testing machine') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000509,adhesion testing process,Violation,Class 'PMD_0000509' ('adhesion testing process') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
OBI_0000700,support vector machine,Violation,Class 'OBI_0000700' ('support vector machine') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33521,metal atom,Violation,Class 'CHEBI_33521' ('metal atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33388,plutonium atom,Violation,Class 'CHEBI_33388' ('plutonium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050023,epoxy resin,Violation,Class 'PMD_0050023' ('epoxy resin') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020199,slip plane,Violation,Class 'PMD_0020199' ('slip plane') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020045,portion of antimony,Violation,Class 'PMD_0020045' ('portion of antimony') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_194537,livermorium atom,Violation,Class 'CHEBI_194537' ('livermorium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
COB_0000082,planned process,Violation,Class 'COB_0000082' ('planned process') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050143,bioactive glass,Violation,Class 'PMD_0050143' ('bioactive glass') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0001047,diagonal,Violation,Class 'PMD_0001047' ('diagonal') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000933,simulation process,Violation,Class 'PMD_0000933' ('simulation process') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
IAO_0000184,scatter plot,Violation,Class 'IAO_0000184' ('scatter plot') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020191,metallographic section (embedded sample),Violation,Class 'PMD_0020191' ('metallographic section (embedded sample)') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050102,soda-lime glass,Violation,Class 'PMD_0050102' ('soda-lime glass') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33394,fermium,Violation,Class 'CHEBI_33394' ('fermium') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020226,flow,Violation,Class 'PMD_0020226' ('flow') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
IAO_0000100,data set,Violation,Class 'IAO_0000100' ('data set') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
BFO_0000028,three-dimensional spatial region,Violation,Class 'BFO_0000028' ('three-dimensional spatial region') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33361,meitnerium atom,Violation,Class 'CHEBI_33361' ('meitnerium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_24532,organic heterocyclic compound,Violation,Class 'CHEBI_24532' ('organic heterocyclic compound') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
IAO_0000037,dot plot,Violation,Class 'IAO_0000037' ('dot plot') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0001044,date value specification,Violation,Class 'PMD_0001044' ('date value specification') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
