Class Suffix,Label,Severity,Message
OBI_0000112,specimen role,Violation,Class 'specimen role' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000019,elastic modulus [Arlanxeo],Violation,Class 'elastic modulus [Arlanxeo]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000096,extrusion pressure [ita],Violation,Class 'extrusion pressure [ita]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000075,instruction step,Violation,Class 'instruction step' is missing a de definition (obo:IAO_0000115).
OBI_0302911,validation [obi],Violation,Class 'validation [obi]' is missing a de definition (obo:IAO_0000115).
OBI_0302911,validation [obi],Violation,Class 'validation' is missing a de definition (obo:IAO_0000115).
NCIT_C106043,natural rubber [ncit],Violation,Class 'natural rubber [ncit]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000066,t90,Violation,Class 't90' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000131,supervisor [hsh],Violation,Class 'supervisor [hsh]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000083,mixing temperature [ita],Violation,Class 'mixing temperature [ita]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000649,hydrogenated nitrile rubber HNBR [ifnano],Violation,Class 'hydrogenated nitrile rubber HNBR [ifnano]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000021,mooney viscosity [Arlanxeo],Violation,Class 'mooney viscosity [Arlanxeo]' is missing a de definition (obo:IAO_0000115).
PATO_0001548,quality of a liquid [pato],Violation,Class 'quality of a liquid [pato]' is missing a de definition (obo:IAO_0000115).
CHEBI_17514,cyanide,Violation,Class 'cyanide' is missing a de definition (obo:IAO_0000115).
CHEBI_50860,organic molecular entity,Violation,Class 'organic molecular entity' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000051,E double dash 60 degree celcius [Arlanxeo],Violation,Class 'E double dash 60 degree celcius [Arlanxeo]' is missing a de definition (obo:IAO_0000115).
OBI_0000202,investigation agent role,Violation,Class '{$label}' is missing a de definition (obo:IAO_0000115).
OBI_0002201,determination if assay will provide reliable results,Violation,Class '{$label}' is missing a de definition (obo:IAO_0000115).
CHEBI_72695,organic molecule,Violation,Class 'organic molecule' is missing a de definition (obo:IAO_0000115).
IAO_0000102,data about an ontology part,Violation,Class 'data about an ontology part' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000026,agent [ita],Violation,Class 'agent [ita]' is missing a de definition (obo:IAO_0000115).
OBI_0000387,cool function,Violation,Class 'cool function' is missing a de definition (obo:IAO_0000115).
NCIT_C47936,crosslink [ncit],Violation,Class 'crosslink [ncit]' is missing a de definition (obo:IAO_0000115).
PMD_0000003,plan specification,Violation,Class 'plan specification' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000459,motor [envo],Violation,Class 'motor [envo]' is missing a de definition (obo:IAO_0000115).
NCIT_C84383,spectrum [ncit],Violation,Class 'spectrum [ncit]' is missing a de definition (obo:IAO_0000115).
CHEBI_35489,organic disulfide,Violation,Class 'organic disulfide' is missing a de definition (obo:IAO_0000115).
NCIT_C48367,pixel [ncit],Violation,Class 'pixel [ncit]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000085,ring test,Violation,Class 'ring test' is missing a de definition (obo:IAO_0000115).
OBI_0000571,manufacturer role,Violation,Class 'manufacturer role' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000091,tempering screw [ita],Violation,Class 'tempering screw [ita]' is missing a de definition (obo:IAO_0000115).
process#AFP_0002309,colorimetry [allotrope],Violation,Class 'colorimetry [allotrope]' is missing a de definition (obo:IAO_0000115).
IAO_0000409,denotator type,Violation,Class 'denotator type' is missing a de definition (obo:IAO_0000115).
NCIT_C63845,monomer [ncit],Violation,Class 'monomer [ncit]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000130,operator [ncit],Violation,Class 'operator [ncit]' is missing a de definition (obo:IAO_0000115).
OBI_0000726,peak matching,Violation,Class 'peak matching' is missing a de definition (obo:IAO_0000115).
COB_0000082,planned process,Violation,Class 'planned process' is missing a de definition (obo:IAO_0000115).
IAO_0000184,scatter plot,Violation,Class 'scatter plot' is missing a de definition (obo:IAO_0000115).
result#AFR_0002192,standard deviation [allotrope],Violation,Class 'standard deviation [allotrope]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000132,supervisor [ncit],Violation,Class 'supervisor [ncit]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000061,die swelling second measurement [Arlanxeo],Violation,Class 'die swelling second measurement [Arlanxeo]' is missing a de definition (obo:IAO_0000115).
IAO_0000100,data set,Violation,Class 'data set' is missing a de definition (obo:IAO_0000115).
CHEBI_24532,organic heterocyclic compound,Violation,Class 'organic heterocyclic compound' is missing a de definition (obo:IAO_0000115).
IAO_0000037,dot plot,Violation,Class 'dot plot' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000187,Raman spectroscopy [ifnano],Violation,Class 'Raman spectroscopy [ifnano]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000463,molding zone,Violation,Class 'molding zone' is missing a de definition (obo:IAO_0000115).
OBI_0000047,processed material [obi],Violation,Class 'processed material [obi]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000270,monomer [ifnano],Violation,Class 'monomer [ifnano]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000440,geometry variation [dik],Violation,Class 'geometry variation [dik]' is missing a de definition (obo:IAO_0000115).
IAO_0000300,textual entity,Violation,Class 'textual entity' is missing a de definition (obo:IAO_0000115).
IAO_0000007,action specification,Violation,Class 'action specification' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000161,banbury mixer [hsh],Violation,Class 'banbury mixer [hsh]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000047,industry 4.0 [ita],Violation,Class 'industry 4.0 [ita]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000081,rolling [ita],Violation,Class 'rolling [ita]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000046,E dash 0 degree celcius [Arlanxeo],Violation,Class 'E dash 0 degree celcius [Arlanxeo]' is missing a de definition (obo:IAO_0000115).
OBI_0000707,decision tree building data transformation,Violation,Class 'decision tree building data transformation' is missing a de definition (obo:IAO_0000115).
NCIT_C48834,correlation [ifnano],Violation,Class 'correlation [ifnano]' is missing a de definition (obo:IAO_0000115).
NCIT_C48834,correlation [ifnano],Violation,Class 'correlation [ncit]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000221,raw spectrum [ifnano],Violation,Class 'raw spectrum [ifnano]' is missing a de definition (obo:IAO_0000115).
OBI_0000835,manufacturer,Violation,Class 'manufacturer' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000143,energy consumption [hsh],Violation,Class 'energy consumption [hsh]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000073,device specification set,Violation,Class 'device specification set' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000007,emulsion SBR [Arlanxeo],Violation,Class 'emulsion SBR [Arlanxeo]' is missing a de definition (obo:IAO_0000115).
CHEBI_38101,organonitrogen heterocyclic compound,Violation,Class 'organonitrogen heterocyclic compound' is missing a de definition (obo:IAO_0000115).
IAO_0020000,identifier,Violation,Class 'identifier' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000050,E double dash 23 degree celcius [Arlanxeo],Violation,Class 'E double dash 23 degree celcius [Arlanxeo]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000058,mass presssure 1 [Arlanxeo],Violation,Class 'mass presssure 1 [Arlanxeo]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000592,molecular weight distribution measurement assay [dik],Violation,Class 'molecular weight distribution measurement assay [dik]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000595,ethylidene norbornene concentration measurement protocol [dik],Violation,Class 'ethylidene norbornene concentration measurement protocol [dik]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000069,mixing recipe,Violation,Class 'mixing recipe' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000378,mixer device [ncit],Violation,Class 'mixer device [ncit]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000023,exterior orientation [jade],Violation,Class 'exterior orientation [jade]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000095,tempering tool [ita],Violation,Class 'tempering tool [ita]' is missing a de definition (obo:IAO_0000115).
NCIT_C69088,cost [ncit],Violation,Class 'cost [ncit]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000265,standard deviation [ifnano],Violation,Class 'standard deviation [ifnano]' is missing a de definition (obo:IAO_0000115).
CHEBI_84291,organic sulfur anion,Violation,Class 'organic sulfur anion' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000094,mixing time reduction,Violation,Class 'mixing time reduction' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000092,tempering feed roller [ita],Violation,Class 'tempering feed roller [ita]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000647,nitrile rubber NBR [ifnano],Violation,Class 'nitrile rubber NBR [ifnano]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000561,mass-specific surface [dik],Violation,Class 'mass-specific surface [dik]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000034,vinyl content [Arlanxeo],Violation,Class 'vinyl content [Arlanxeo]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000080,validation [edam],Violation,Class 'validation [edam]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000001,measurement quality [imr],Violation,Class 'measurement quality [imr]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000090,smoothing,Violation,Class 'smoothing' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000145,aggregate [enm],Violation,Class 'aggregate [enm]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000064,elastic torque at 90 percent [Arlanxeo],Violation,Class 'elastic torque at 90 percent [Arlanxeo]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000019,standard deviation [Wikipedia],Violation,Class 'standard deviation [Wikipedia]' is missing a de definition (obo:IAO_0000115).
OBI_0000663,class prediction data transformation [obi],Violation,Class 'class prediction data transformation [obi]' is missing a de definition (obo:IAO_0000115).
CHEBI_33285,heteroorganic entity,Violation,Class 'heteroorganic entity' is missing a de definition (obo:IAO_0000115).
OBI_0002989,material supplier,Violation,Class 'material supplier' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000134,operational assistant [hsh],Violation,Class 'operational assistant [hsh]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000645,EPDM rubber [ifnano],Violation,Class 'EPDM rubber [ifnano]' is missing a de definition (obo:IAO_0000115).
CHEBI_33261,organosulfur compound,Violation,Class 'organosulfur compound' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000313,stearic acid [dik],Violation,Class 'stearic acid [dik]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000420,filling ratio [dik],Violation,Class 'filling ratio [dik]' is missing a de definition (obo:IAO_0000115).
IAO_0000033,directive information entity,Violation,Class 'directive information entity' is missing a de definition (obo:IAO_0000115).
IAO_0000098,data format specification,Violation,Class 'data format specification' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000082,savtizky golay filter,Violation,Class 'savtizky golay filter' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000099,outlet surface [ita],Violation,Class 'outlet surface [ita]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000089,screw speed [ita],Violation,Class 'screw speed [ita]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000297,carbon black [chebi],Violation,Class 'carbon black [chebi]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000056,mass per measurement time 1 [Arlanxeo],Violation,Class 'mass per measurement time 1 [Arlanxeo]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000534,material processing protocol [dik],Violation,Class 'material processing protocol [dik]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000054,F Median [Arlanxeo],Violation,Class 'F Median [Arlanxeo]' is missing a de definition (obo:IAO_0000115).
OBI_0000457,manufacturing [obi],Violation,Class 'manufacturing [obi]' is missing a de definition (obo:IAO_0000115).
