Class Suffix,Label,Severity,Message
PMD_0020067,portion of magnesium,Violation,Class is missing pav:lastUpdateOn.
PMD_0001010,wear testing process,Violation,Class is missing pav:lastUpdateOn.
PMD_0000802,absorption of radiation,Violation,Class is missing pav:lastUpdateOn.
OBI_0200033,leave one out cross validation method,Violation,Class is missing pav:lastUpdateOn.
CHEBI_33374,samarium atom,Violation,Class is missing pav:lastUpdateOn.
PMD_0000562,coarse grained simulation,Violation,Class is missing pav:lastUpdateOn.
PMD_0020206,unit cell (3D crystal),Violation,Class is missing pav:lastUpdateOn.
PMD_0001007,waterjet cutter,Violation,Class is missing pav:lastUpdateOn.
CHEBI_23116,chlorine atom,Violation,Class is missing pav:lastUpdateOn.
PMD_0000597,density,Violation,Class is missing pav:lastUpdateOn.
PMD_0000827,magnetizing device,Violation,Class is missing pav:lastUpdateOn.
CHEBI_33385,thorium,Violation,Class is missing pav:lastUpdateOn.
PMD_0050061,beryllia ceramic,Violation,Class is missing pav:lastUpdateOn.
PMD_0050125,aluminosilicate gorilla glass,Violation,Class is missing pav:lastUpdateOn.
PMD_0020145,educt,Violation,Class is missing pav:lastUpdateOn.
PMD_0020140,portion of pure chemical element,Violation,Class is missing pav:lastUpdateOn.
PMD_0050032,synthetic rubber,Violation,Class is missing pav:lastUpdateOn.
PMD_0000966,surface profilometer,Violation,Class is missing pav:lastUpdateOn.
PMD_0000907,primary shaping from the plastic state,Violation,Class is missing pav:lastUpdateOn.
PMD_0000891,disconnected material entity aggregate,Violation,Class is missing pav:lastUpdateOn.
BFO_0000040,material entity,Violation,Class is missing pav:lastUpdateOn.
PMD_0020032,portion of tungsten,Violation,Class is missing pav:lastUpdateOn.
PMD_0011034,cermet,Violation,Class is missing pav:lastUpdateOn.
PMD_0050017,general purpose polystyrene,Violation,Class is missing pav:lastUpdateOn.
PMD_0200001,biodegradability,Violation,Class is missing pav:lastUpdateOn.
PMD_0020034,portion of molybdenum,Violation,Class is missing pav:lastUpdateOn.
PMD_0040001,length,Violation,Class is missing pav:lastUpdateOn.
PMD_0000937,soldering device,Violation,Class is missing pav:lastUpdateOn.
PMD_0050082,dielectric ceramic,Violation,Class is missing pav:lastUpdateOn.
PMD_0000107,optical non-linearity,Violation,Class is missing pav:lastUpdateOn.
PATO_0000051,morphology,Violation,Class is missing pav:lastUpdateOn.
PMD_0000650,forming under compressive conditions,Violation,Class is missing pav:lastUpdateOn.
PMD_0000622,electrical property analyzing process,Violation,Class is missing pav:lastUpdateOn.
PMD_0020158,parent phase role,Violation,Class is missing pav:lastUpdateOn.
